id,paragraph_id,content,paper_arxiv_id,paper_section
3102407,38,"\begin{itemize}
    \item \textbf{BC (Behavior Cloning):} A simple BC supervised learning approach based on preferred trajectories in the dataset.
    \item \textbf{IIPL (Independent Inverse Preference Learning):} Implements IPL \citep{hejna2024inverse} independently for each agent without considering inter-agent coordination.
    \item \textbf{IPL-VDN (Inverse Preference Learning with VDN):} Similar to  our O-MAPL algorithm, except that the global Q and V functions are aggregated by  summing the local Q-values of individual agents, instead of using a mixing network \citep{sunehag2017value}.
    \item \textbf{SL-MARL (Supervised Learning for MARL):} A two-step approach where the reward function is first learned via supervised learning, followed by policy training through a MARL algorithm (i.e. OMIGA \citep{wang2024offline_OMIGA}), using the learned reward function.
\end{itemize}\begin{itemize}
    \item \textbf{BC (Behavior Cloning):} A simple BC supervised learning approach based on preferred trajectories in the dataset.
    \item \textbf{IIPL (Independent Inverse Preference Learning):} Implements IPL \citep{hejna2024inverse} independently for each agent without considering inter-agent coordination.
    \item \textbf{IPL-VDN (Inverse Preference Learning with VDN):} Similar to  our O-MAPL algorithm, except that the global Q and V functions are aggregated by  summing the local Q-values of individual agents, instead of using a mixing network \citep{sunehag2017value}.
    \item \textbf{SL-MARL (Supervised Learning for MARL):} A two-step approach where the reward function is first learned via supervised learning, followed by policy training through a MARL algorithm (i.e. OMIGA \citep{wang2024offline_OMIGA}), using the learned reward function.
\end{itemize}
    \item \textbf{BC (Behavior Cloning):} A simple BC supervised learning approach based on preferred trajectories in the dataset.
    \item \textbf{IIPL (Independent Inverse Preference Learning):} Implements IPL \citep{hejna2024inverse} independently for each agent without considering inter-agent coordination.
    \item \textbf{IPL-VDN (Inverse Preference Learning with VDN):} Similar to  our O-MAPL algorithm, except that the global Q and V functions are aggregated by  summing the local Q-values of individual agents, instead of using a mixing network \citep{sunehag2017value}.
    \item \textbf{SL-MARL (Supervised Learning for MARL):} A two-step approach where the reward function is first learned via supervised learning, followed by policy training through a MARL algorithm (i.e. OMIGA \citep{wang2024offline_OMIGA}), using the learned reward function.",2501.18944,Additional Details
3102315,38,"\begin{proof}
  Following standard settings in value factorization, a 2-layer mixing network is typically constructed with non-negative weights and convex activations (e.g., ReLU). Under this setting, according to \citep{bui2023inverse}, \( \mathcal{M}_{w}[\mathbf{q}] \) and \( \mathcal{M}_{w}[\mathbf{v}] \) are convex in \( \mathbf{q} \) and \( \mathbf{v} \), respectively.",2501.18944,Missing Proofs
3102408,39,"\subsection{Evaluation Metrics}
We report two key metrics to assess agent performance:",2501.18944,Additional Details
3102316,39,"From this observation, we first recall the preference-based loss function:
\begin{align}
    \mathcal{L}(\mathbf{q}, \mathbf{v}, w) = \sum_{(\sigma_1, \sigma_2) \in \mathcal{P}} \sum_{(\mathbf{s}, \mathbf{a}) \in \sigma_1} R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) 
    - \log\left(e^{\sum_{\sigma_1} R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a})} + e^{\sum_{\sigma_2} R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a})}\right) 
    + \phi(R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a})). \nonumber
\end{align}
It can be seen that the first term of \( \mathcal{L}(\mathbf{q}, \mathbf{v}, w) \) involves \( R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) \), which can be written as:
\[
R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) = \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \gamma \mathbb{E}_{\mathbf{s}'} \left[\mathcal{M}_w[\mathbf{v}(\mathbf{s}')]\right].
\]
Since \( \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] \) is convex in \( \mathbf{q} \), the first term of \( \mathcal{L}(\mathbf{q}, \mathbf{v}, w) \) is convex in \( \mathbf{q} \), which generally implies that this function is not concave in \( \mathbf{q} \).",2501.18944,Missing Proofs
3102409,40,"\begin{itemize}
    \item \textbf{Mean/Standard Deviation of Returns:} Measures the average cumulative rewards achieved by the agents across episodes (applicable to all the environments).
    \item \textbf{Mean/Standard Deviation of Win Rates:} Applicable only to competitive environments (only applicable to SMACv1 and SMACv2). This metric evaluates the percentage of episodes where agents achieve victory.
\end{itemize}\begin{itemize}
    \item \textbf{Mean/Standard Deviation of Returns:} Measures the average cumulative rewards achieved by the agents across episodes (applicable to all the environments).
    \item \textbf{Mean/Standard Deviation of Win Rates:} Applicable only to competitive environments (only applicable to SMACv1 and SMACv2). This metric evaluates the percentage of episodes where agents achieve victory.
\end{itemize}
    \item \textbf{Mean/Standard Deviation of Returns:} Measures the average cumulative rewards achieved by the agents across episodes (applicable to all the environments).
    \item \textbf{Mean/Standard Deviation of Win Rates:} Applicable only to competitive environments (only applicable to SMACv1 and SMACv2). This metric evaluates the percentage of episodes where agents achieve victory.",2501.18944,Additional Details
3102317,40,"In a similar way, since  the the mixing function  \( \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] \) is also convex in $w$, implying that \( \mathcal{L}(\mathbf{q}, \mathbf{v}, w) \) is also not concave in $w$.",2501.18944,Missing Proofs
3102410,41,"Each metric is computed as the average and standard deviation of the final results across all four random seeds. Additionally, we present evaluation curves for each method, depicting performance trends during the agent training process using offline datasets.",2501.18944,Additional Details
3102318,41,"To prove the non-convexity of the Extreme-V function \( J(\mathbf{v}) \), we recall that:
\[
\mathcal{J}(\mathbf{v}) = \mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}} \left[ e^{\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta}} \right]
- \mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}} \left[\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta} \right] - 1.
\]
We will find a counterexample to show that \( J(\mathbf{v}) \) is not convex under a 2-layer mixing network. For simplicity, since \( \mathcal{M}_w[\mathbf{q}] \) is fixed in \( J(\mathbf{v}) \), we select \( \mathcal{M}_w[\mathbf{q}](\mathbf{s}, \mathbf{a}) = 0 \). We then create a simple example where there is only one agent (i.e., \( \mathbf{v}(\mathbf{s}) = \{v_1(s_1)\} \)), and the mixing network \( \mathcal{M}_w[\mathbf{v}] \) takes a one-dimensional input with a ReLU activation (a commonly used activation function in the context). Specifically, we can write \( \mathcal{M}_w[\mathbf{v}] \) as:
\[
\mathcal{M}_w[\mathbf{v}(\mathbf{s})] = 
\begin{cases}
    v_1(s_1) & \text{if } v_1(s_1) > 0, \\
    e^{v_1(s_1)} - 1 & \text{if } v_1(s_1) \leq 0.
\end{cases}
\]
Then, for a given pair \( (\mathbf{s}, \mathbf{a}) \), the corresponding term in \( J(\mathbf{v}) \) associated with \( (\mathbf{s}, \mathbf{a}) \) can be written as:
\[
e^{1 - e^{v_1}} + (e^{v_1} - 1).
\]
Here, for simplicity, we select \( \beta = 1 \), omit the notation \( s_1 \) in the function \( v_1(s_1) \), and only consider the case where \( v_1 \leq 0 \). We see that the function \( f(t) = e^{1 - e^{t}} + (e^{t} - 1) \) is not convex for \( t \leq 0 \) (see the plot of this function in Figure \ref{fig:example}).",2501.18944,Missing Proofs
3102411,42,"\paragraph{Notes on Evaluation:}Notes on Evaluation:  
For \textbf{MaMujoco}, win rates are not applicable as it is not a competitive environment. Evaluation scores are averaged over the results of all four seeds to ensure statistical robustness. The performance trends and comparisons are visualized in detailed figures to provide insights into the training dynamics of each method.",2501.18944,Additional Details
3102319,42,"From this observation, we first recall the preference-based loss function:
\begin{align}
    \mathcal{L}(\mathbf{q}, \mathbf{v}, w) = \sum_{(\sigma_1, \sigma_2) \in \mathcal{P}} \sum_{(\mathbf{s}, \mathbf{a}) \in \sigma_1} R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) 
    - \log\left(e^{\sum_{\sigma_1} R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a})} + e^{\sum_{\sigma_2} R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a})}\right) 
    + \phi(R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a})). \nonumber
\end{align}
It can be seen that the first term of \( \mathcal{L}(\mathbf{q}, \mathbf{v}, w) \) involves \( R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) \), which can be written as:
\[
R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) = \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \gamma \mathbb{E}_{\mathbf{s}'} \left[\mathcal{M}_w[\mathbf{v}(\mathbf{s}')]\right].
\]
Since \( \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] \) is convex in \( \mathbf{q} \), the first term of \( \mathcal{L}(\mathbf{q}, \mathbf{v}, w) \) is convex in \( \mathbf{q} \), which generally implies that this function is not concave in \( \mathbf{q} \).",2501.18944,Missing Proofs
3102412,43,This setup ensures a fair and comprehensive comparison between O-MAPL and the baseline methods in both continuous and discrete multi-agent reinforcement learning tasks.,2501.18944,Additional Details
3102320,43,"In a similar way, since  the the mixing function  \( \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] \) is also convex in $w$, implying that \( \mathcal{L}(\mathbf{q}, \mathbf{v}, w) \) is also not concave in $w$.",2501.18944,Missing Proofs
3102413,44,"\caption{Mean/std recovered rewards of the higher and lower preferred trajectories}
\label{tab:rewards}",2501.18944,Additional Details
3102321,44,"To prove the non-convexity of the Extreme-V function \( J(\mathbf{v}) \), we recall that:
\[
\mathcal{J}(\mathbf{v}) = \mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}} \left[ e^{\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta}} \right]
- \mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}} \left[\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta} \right] - 1.
\]
We will find a counterexample to show that \( J(\mathbf{v}) \) is not convex under a 2-layer mixing network. For simplicity, since \( \mathcal{M}_w[\mathbf{q}] \) is fixed in \( J(\mathbf{v}) \), we select \( \mathcal{M}_w[\mathbf{q}](\mathbf{s}, \mathbf{a}) = 0 \). We then create a simple example where there is only one agent (i.e., \( \mathbf{v}(\mathbf{s}) = \{v_1(s_1)\} \)), and the mixing network \( \mathcal{M}_w[\mathbf{v}] \) takes a one-dimensional input with a ReLU activation (a commonly used activation function in the context). Specifically, we can write \( \mathcal{M}_w[\mathbf{v}] \) as:
\[
\mathcal{M}_w[\mathbf{v}(\mathbf{s})] = 
\begin{cases}
    v_1(s_1) & \text{if } v_1(s_1) > 0, \\
    e^{v_1(s_1)} - 1 & \text{if } v_1(s_1) \leq 0.
\end{cases}
\]
Then, for a given pair \( (\mathbf{s}, \mathbf{a}) \), the corresponding term in \( J(\mathbf{v}) \) associated with \( (\mathbf{s}, \mathbf{a}) \) can be written as:
\[
e^{1 - e^{v_1}} + (e^{v_1} - 1).
\]
Here, for simplicity, we select \( \beta = 1 \), omit the notation \( s_1 \) in the function \( v_1(s_1) \), and only consider the case where \( v_1 \leq 0 \). We see that the function \( f(t) = e^{1 - e^{t}} + (e^{t} - 1) \) is not convex for \( t \leq 0 \) (see the plot of this function in Figure \ref{fig:example}).",2501.18944,Missing Proofs
3102414,45,"Using recovered reward function $R(\bo, \ba,\bo') = \mathcal{M}_\theta[\bq(\bo, \ba )] - \gamma \mathcal{M}_\theta[\bv(\bo')]$R(\bo, \ba,\bo') = \mathcal{M}_\theta[\bq(\bo, \ba )] - \gamma \mathcal{M}_\theta[\bv(\bo')], we report the mean/std returns of the higher and lower preferred trajectories in Table \ref{tab:rewards}. 
Across all tasks, the \textbf{higher preferred trajectories} consistently achieve \textbf{positive rewards}, while the \textbf{lower preferred trajectories} exhibit \textbf{negative rewards}. This indicates that the preference-based learning framework effectively captures and differentiates between  preferred and less-preferred trajectories. The consistent separation in rewards suggests that the model successfully aligns policy learning with preference signals, reinforcing high-reward behaviors while penalizing undesirable ones. Moreover, the absolute values of both higher and lower preferred rewards tend to be more extreme in the LLM-based approach, compared to the Rule-based approach. This suggests that LLM-based learning amplifies both positive and negative behaviors, potentially leading to more decisive policy updates, which can  be beneficial for clear preference-driven learning.",2501.18944,Additional Details
3102322,45,"From this observation, we first recall the preference-based loss function:",2501.18944,Missing Proofs
3102415,46,"There are noticeable variations in how different task domains respond to preference-based learning. The \textbf{Protoss and Terran} tasks exhibit \textbf{larger reward variations}, suggesting that these environments benefit more from preference learning. In contrast, \textbf{Zerg tasks} show more moderate reward differences, indicating that either the task dynamics are inherently more balanced or that preference signals have a weaker impact in these settings. Additionally, the \textbf{corridor task}, a structured navigation environment, shows similar performance across rule-based and LLM-based approaches.",2501.18944,Additional Details
3102323,46,"\mathcal{L}(\mathbf{q}, \mathbf{v}, w) = \sum_{(\sigma_1, \sigma_2) \in \mathcal{P}}(\sigma_1, \sigma_2) \in \mathcal{P} \sum_{(\mathbf{s}, \mathbf{a}) \in \sigma_1}(\mathbf{s}, \mathbf{a}) \in \sigma_1 R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) 
    - \log\left(e^{\sum_{\sigma_1} R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a})}\sum_{\sigma_1}\sigma_1 R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) + e^{\sum_{\sigma_2} R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a})}\sum_{\sigma_2}\sigma_2 R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a})\right) 
    + \phi(R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a})). \nonumber",2501.18944,Missing Proofs
3102416,47,\subsection{Additional Experimental Details},2501.18944,Additional Details
3102324,47,"It can be seen that the first term of \( \mathcal{L}(\mathbf{q}, \mathbf{v}, w) \) \mathcal{L}(\mathbf{q}, \mathbf{v}, w)  involves \( R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) \) R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) , which can be written as:
\[
R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) = \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \gamma \mathbb{E}_{\mathbf{s}'} \left[\mathcal{M}_w[\mathbf{v}(\mathbf{s}')]\right].
\]
R_w[\mathbf{q}, \mathbf{v}](\mathbf{s}, \mathbf{a}) = \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \gamma \mathbb{E}_{\mathbf{s}'}\mathbf{s}' \left[\mathcal{M}_w[\mathbf{v}(\mathbf{s}')]\right].",2501.18944,Missing Proofs
3102417,48,"\subsubsection{Rule-based - Returns}
We present experimental details, in terms of returns, for all tasks (MAMuJoCo, SMACv1, and SMACv2) using rule-based preference datasets.",2501.18944,Additional Details
3102325,48,"Since \( \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] \) \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})]  is convex in \( \mathbf{q} \) \mathbf{q} , the first term of \( \mathcal{L}(\mathbf{q}, \mathbf{v}, w) \) \mathcal{L}(\mathbf{q}, \mathbf{v}, w)  is convex in \( \mathbf{q} \) \mathbf{q} , which generally implies that this function is not concave in \( \mathbf{q} \) \mathbf{q} .",2501.18944,Missing Proofs
3102418,49,"Table \ref{tab:MaMujoco Returns - Rule-based} reports the returns and Figure \ref{fig:MaMujoco Returns - Rule-based -evaluation curves} plots the evaluation curves for MaMujoco tasks with Rule-based preference data and Figure 
The results demonstrate that \textbf{O-MAPL} consistently outperforms all baselines across \textit{Hopper-v2}, \textit{Ant-v2}, and \textit{HalfCheetah-v2}, highlighting its effectiveness in rule-based preference learning. Notably, in \textit{Hopper-v2}, O-MAPL achieves a \textbf{25.2\% higher return} than the next-best method, \textbf{SL-MARL}, suggesting superior preference alignment. While SL-MARL performs well in simpler environments, its advantage diminishes in \textit{Ant-v2} and \textit{HalfCheetah-v2}, where \textbf{IPL-VDN} shows stronger results. \textbf{BC} significantly underperforms, reinforcing the need for {preference-based learning}preference-based learning over naive imitation.",2501.18944,Additional Details
3102326,49,"In a similar way, since  the the mixing function  \( \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] \) \mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})]  is also convex in $w$w, implying that \( \mathcal{L}(\mathbf{q}, \mathbf{v}, w) \) \mathcal{L}(\mathbf{q}, \mathbf{v}, w)  is also not concave in $w$w.",2501.18944,Missing Proofs
3102419,50,"\caption{Returns for MAMujoco tasks with Rule-based preference data.}
\label{tab:MaMujoco Returns - Rule-based}",2501.18944,Additional Details
3102327,50,"To prove the non-convexity of the Extreme-V function \( J(\mathbf{v}) \) J(\mathbf{v}) , we recall that:
\[
\mathcal{J}(\mathbf{v}) = \mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}} \left[ e^{\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta}} \right]
- \mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}} \left[\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta} \right] - 1.
\]
\mathcal{J}(\mathbf{v}) = \mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}}(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}\text{tot} \left[ e^{\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta}}\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta} \right]
- \mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}}(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}\text{tot} \left[\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta} \right] - 1.",2501.18944,Missing Proofs
3102420,51,"Table \ref{tab:return-smacv1-rule-based} report the returns and Figure \ref{fig:Smacv1 Returns - Rule-based -evaluation curves} plots the evaluation curves for SMACv1 tasks. The results show that O-MAPL consistently achieves the highest returns across most SMACv1 tasks. While the performance differences are relatively small in simpler tasks like \textit{2c\_vs\_64zg} and \textit{5m\_vs\_6m}, O-MAPL outperforms all baselines in more complex scenarios such as \textit{6h\_vs\_8z}, where it achieves 12.1, compared to the next-best method (SL-MARL, 11.8). Notably, SL-MARL struggles in the \textit{corridor} task, achieving a significantly lower return (14.3) than other methods, suggesting that its reliance on a separate reward modeling phase may be less effective in environments requiring strong coordinated behaviors.",2501.18944,Additional Details
3102328,51,"We will find a counterexample to show that \( J(\mathbf{v}) \) J(\mathbf{v})  is not convex under a 2-layer mixing network. For simplicity, since \( \mathcal{M}_w[\mathbf{q}] \) \mathcal{M}_w[\mathbf{q}]  is fixed in \( J(\mathbf{v}) \) J(\mathbf{v}) , we select \( \mathcal{M}_w[\mathbf{q}](\mathbf{s}, \mathbf{a}) = 0 \) \mathcal{M}_w[\mathbf{q}](\mathbf{s}, \mathbf{a}) = 0 . We then create a simple example where there is only one agent (i.e., \( \mathbf{v}(\mathbf{s}) = \{v_1(s_1)\} \) \mathbf{v}(\mathbf{s}) = \{v_1(s_1)\} ), and the mixing network \( \mathcal{M}_w[\mathbf{v}] \) \mathcal{M}_w[\mathbf{v}]  takes a one-dimensional input with a ReLU activation (a commonly used activation function in the context). Specifically, we can write \( \mathcal{M}_w[\mathbf{v}] \) \mathcal{M}_w[\mathbf{v}]  as:
\[
\mathcal{M}_w[\mathbf{v}(\mathbf{s})] = 
\begin{cases}
    v_1(s_1) & \text{if } v_1(s_1) > 0, \\
    e^{v_1(s_1)} - 1 & \text{if } v_1(s_1) \leq 0.
\end{cases}
\]
\mathcal{M}_w[\mathbf{v}(\mathbf{s})] =",2501.18944,Missing Proofs
3102421,52,"\caption{Returns for SMACv1 tasks with Rule-based preference data.}
\label{tab:return-smacv1-rule-based}",2501.18944,Additional Details
3102329,52,"v_1(s_1) & \text{if } v_1(s_1) > 0, \\
    e^{v_1(s_1)}v_1(s_1) - 1 & \text{if } v_1(s_1) \leq 0.",2501.18944,Missing Proofs
3102422,53,"Table \ref{tab:return-smacv2-rule-based} shows the returns and Figure \ref{fig:Smacv2 Returns - Rule-based -evaluation curves} plots the evaluation curves for SMACv2 tasks (the most complicated ones). The results show that O-MAPL consistently achieves competitive performance across all SMACv2 tasks, often outperforming other baselines. In \textit{Protoss} tasks, O-MAPL achieves the highest returns in most cases, particularly in \textit{protoss\_10\_vs\_10} and \textit{protoss\_10\_vs\_11}, suggesting its effectiveness in complex team-based coordination. Similarly, in \textit{Terran} tasks, O-MAPL consistently outperforms SL-MARL and IPL-VDN, with a noticeable advantage in \textit{terran\_20\_vs\_20} and \textit{terran\_20\_vs\_23}. In \textit{Zerg} environments, O-MAPL continues to show strong results, outperforming all baselines in \textit{zerg\_5\_vs\_5}, \textit{zerg\_10\_vs\_11}, and \textit{zerg\_20\_vs\_20}.",2501.18944,Additional Details
3102330,53,"Then, for a given pair \( (\mathbf{s}, \mathbf{a}) \) (\mathbf{s}, \mathbf{a}) , the corresponding term in \( J(\mathbf{v}) \) J(\mathbf{v})  associated with \( (\mathbf{s}, \mathbf{a}) \) (\mathbf{s}, \mathbf{a})  can be written as:
\[
e^{1 - e^{v_1}} + (e^{v_1} - 1).
\]
e^{1 - e^{v_1}}1 - e^{v_1}v_1 + (e^{v_1}v_1 - 1).",2501.18944,Missing Proofs
3102423,54,"\caption{Returns for SMACv2 tasks with Rule-based preference data.}
\label{tab:return-smacv2-rule-based}",2501.18944,Additional Details
3102331,54,"Here, for simplicity, we select \( \beta = 1 \) \beta = 1 , omit the notation \( s_1 \) s_1  in the function \( v_1(s_1) \) v_1(s_1) , and only consider the case where \( v_1 \leq 0 \) v_1 \leq 0 . We see that the function \( f(t) = e^{1 - e^{t}} + (e^{t} - 1) \) f(t) = e^{1 - e^{t}}1 - e^{t}t + (e^{t}t - 1)  is not convex for \( t \leq 0 \) t \leq 0  (see the plot of this function in Figure \ref{fig:example}).",2501.18944,Missing Proofs
3102424,55,"\subsubsection{Rule-based - Winrates}
For SMACv1 and SMACv2, win rates provide a more meaningful comparison of algorithm performance. The following tables and figures present win rates for SMAC tasks using \textit{rule-based preference data.}",2501.18944,Additional Details
3102332,55,"\centering
    \includegraphics[width=0.5\textwidth]{simple-plot.png} \caption{Plot of the function \( f(t) = e^{1 - e^{t}} + e^{t} - 1 \).} \label{fig:example}",2501.18944,Missing Proofs
3102425,56,"Table \ref{tab:winrate-smacv1-rule-based} shows the winrates and Figure \ref{fig:curves-winrate-smacv1-rule-based} plots the evaluation curves (in terms of winrates) for SMACv1 tasks. The results  indicate that O-MAPL consistently achieves the highest winrates across most tasks. In \textit{2c\_vs\_64zg}, O-MAPL outperforms all baselines, achieving a win rate of 74.4, surpassing IPL-VDN and SL-MARL. Similarly, in \textit{5m\_vs\_6m} and \textit{6h\_vs\_8z}, O-MAPL achieves the highest winrates, though the performance gap is less pronounced. Notably, in the \textit{corridor} task, IPL-VDN slightly outperforms O-MAPL, while SL-MARL struggles significantly, indicating that its two-phase approach may be less effective in highly structured navigation tasks. These results suggest that O-MAPL is well-suited for complex coordination tasks, offering robust winrates across diverse SMACv1 environments.",2501.18944,Additional Details
3102333,56,\subsection{Proof of Theorem  \ref{thr:GLC}},2501.18944,Missing Proofs
3102426,57,"\caption{Winrates for SMACv1 tasks with Rule-based preference data.}
\label{tab:winrate-smacv1-rule-based}",2501.18944,Additional Details
3102334,57,"\textbf{Theorem \ref{thr:GLC}: }
\textit{Let \( \pi^*_i \) be the optimal solution to the local WBC problem in \eqref{eq:local-policy-extraction}. Then, the global policy \( \pi^*_{\text{tot}} \), defined as \( \pi^*_{\text{tot}}(\mathbf{s}, \mathbf{a}) = \prod_{i} \pi^*_i(a_i | s_i) \), is also optimal for the global WBC problem in \eqref{eq:global-policy-extraction}. In other words, the local WBC approach yields local policies that are consistent with the desired globally optimal policy.  }",2501.18944,Missing Proofs
3102427,58,"Table \ref{tab:winrate-smacv2-rule-based} shows the winrates and Figure \ref{fig:curves-winrate-smacv2-rule-based} plots the evaluation curves (in terms of winrates) for SMACv2 tasks. The results, again,  show that O-MAPL consistently achieves the highest winrates across most SMACv2 tasks. In the \textit{Protoss} tasks, O-MAPL outperforms all baselines, particularly in \textit{protoss\_10\_vs\_11} and \textit{protoss\_20\_vs\_20}, where it shows a significant improvement over the other methods. In \textit{Terran} tasks, O-MAPL also achieves the best performance, with notable advantages in \textit{terran\_20\_vs\_20} and \textit{terran\_20\_vs\_23}, where other methods struggle to achieve high winrates. Similarly, in \textit{Zerg} tasks, O-MAPL consistently achieves the best results, particularly in \textit{zerg\_20\_vs\_20} and \textit{zerg\_20\_vs\_23}.",2501.18944,Additional Details
