id,paragraph_id,paper_section,paper_arxiv_id,reference_label,reference_type
6217041,3,Experiments,2502.00330v1,tab:mistral-bbh,table
6217042,3,Experiments,2502.00330v1,tab:mistral-nemo-bbh,table
6217043,3,Experiments,2502.00330v1,tab:claude-bbh,table
6217046,4,Experiments,2502.00330v1,tab:bbh-restricted,table
6217051,4,Experiments,2502.00330v1,tab:bbh-restricted,table
6217056,4,Experiments,2502.00330v1,tab:bbh-restricted,table
6220724,5,Dynamic Magnitude Response of the Momentum Systems,2411.19671v6,tab:acc_orthdox,table
6219675,21,Experiments,2410.22954v3,tab:krrss_effi,table
6219697,27,Experiments,2410.22954v3,tab:krrss_vs_krss,table
6219712,10,Real-world Application,2410.22954v3,tab:reliability,table
6219729,0,Analysis of Filtering,2410.22954v3,tab:matrix:tqa_swapped,table
6219731,2,Analysis of Filtering,2410.22954v3,tab:adversary_hammer_filtering,table
6219737,1,Experiments Results on Llama2-7B Model,2410.22954v3,tab:em_adversary_appendix:llama2,table
6219741,1,Additional Experimental Results,2410.22954v3,tab:em_adversary_appendix,table
6219749,4,Additional Experimental Results,2410.22954v3,tab:krrss_effi,table
6219751,5,Additional Experimental Results,2410.22954v3,tab:matrix:tqa_swapped,table
6219776,1,Computational efficiency with wall-clock time,2410.22954v3,tab:inference_time,table
6219779,4,Computational efficiency with wall-clock time,2410.22954v3,tab:reliability_time,table
6219783,0,Extended ablation studies for filtering ,2410.22954v3,tab:matrix:nq_swapped_llama3,table
6219786,0,Extended ablation studies for filtering ,2410.22954v3,tab:matrix:hotpot_swapped_gpt,table
6219808,5,Experiments,2408.15037v1,result-multi,table
6219812,6,Experiments,2408.15037v1,result-qasper,table
6219823,8,Analysis,2408.15037v1,length,table
6219825,8,Analysis,2408.15037v1,number,table
6219827,10,Analysis,2408.15037v1,evidence,table
6219831,11,Analysis,2408.15037v1,hallucination,table
6220264,6,Experiments,2406.00368v2,tab:exp_5_results,table
6220272,8,Experiments,2406.00368v2,tab:model_comparison,table
6220305,1,: 	Evaluating Deep Unlearning through RELATionships,2410.15153v3,tab:knowledge_examples,table
6220308,1,: 	Evaluating Deep Unlearning through RELATionships,2410.15153v3,tab:rule_examples,table
6220335,18,Experiments,2410.15153v3,tab:numbers,table
6220513,9,Factuality Enhancement for LLMs,2404.00216v2,tab:fact-eval,table
6220517,9,Factuality Enhancement for LLMs,2404.00216v2,tab:fact-eval,table
6220531,8,Evaluation of Context-Faithfulness,2404.00216v2,tab:ice,table
6220539,10,Evaluation of Context-Faithfulness,2404.00216v2,tab:fact-eval,table
6220542,10,Evaluation of Context-Faithfulness,2404.00216v2,tab:ice,table
6220547,11,Evaluation of Context-Faithfulness,2404.00216v2,tab:mello,table
6220560,12,In-depth Exploration of Context-Faithfulness,2404.00216v2,tab:ice,table
6220567,18,In-depth Exploration of Context-Faithfulness,2404.00216v2,tab:case,table
6220578,1,Context Prompts in KE Task,2404.00216v2,tab:mello,table
6220579,1,Context Prompts in KE Task,2404.00216v2,tab:prompts_mello,table
6220582,3,Context Prompts in KE Task,2404.00216v2,tab:ice,table
6220625,5,Experiments,2410.19318v1,tab:res_lm2,table
6220627,5,Experiments,2410.19318v1,tab:res_lm1,table
6220629,5,Experiments,2410.19318v1,tab:res_lm2,table
6220632,5,Experiments,2410.19318v1,tab:res_lm1,table
6220635,7,Experiments,2410.19318v1,res:infbench,table
6220638,8,Experiments,2410.19318v1,res:longbench,table
6219268,4,Introduction,2410.11143v1,tab:baselines,table
6219305,12,Method,2410.11143v1,table:f_div,table
6219353,0,Experiment,2410.11143v1,entity,table
6219373,5,Experiment,2410.11143v1,tab:opt27b-hp-main,table
6219376,6,Experiment,2410.11143v1,tab:opt27b-hp-main,table
6219378,6,Experiment,2410.11143v1,app-tab:llama2-7b-hp-main,table
6219387,11,Experiment,2410.11143v1,tab:tofu-main,table
6219389,17,Experiment,2410.11143v1,tab:llama2-7b-muse,table
6219395,19,Experiment,2410.11143v1,app-tab:llama2-7b-hp-ab-reweighting,table
6219403,20,Experiment,2410.11143v1,tab:ab_re_tofu,table
6219406,23,Experiment,2410.11143v1,tab:tofu-llama2-ab-answer_type,table
6219407,23,Experiment,2410.11143v1,app-tab:llama2-7b-hp-ab,table
6219485,1,Detailed Experimental Setup,2410.11143v1,tab:unlearning_setting,table
6219501,2,Experimental Results,2410.11143v1,app-tab:llama2-7b-hp-main,table
6219503,7,Experimental Results,2410.11143v1,tab:hp_prompt_length,table
6219507,10,Experimental Results,2410.11143v1,app:tofu_all_metrics,table
6219508,12,Experimental Results,2410.11143v1,app-tab:llama2-7b-hp-ab-reweighting,table
6219511,13,Experimental Results,2410.11143v1,app-tab:llama2-7b-hp-ab,table
6220025,13,The Set-based Algorithm ,2501.00891v1,thm:regret-uniclub,table
6220031,14,The Set-based Algorithm ,2501.00891v1,thm:regret-uniclub,table
6220038,15,The Set-based Algorithm ,2501.00891v1,thm:regret-uniclub,table
6220061,4,Introduction,2410.10105v3,tab:abl4,table
6220095,16,Method,2410.10105v3,tab:abl3,table
6220110,3,Experiments,2410.10105v3,tab:1,table
6220117,9,Experiments,2410.10105v3,tab:abl1,table
6220123,11,Experiments,2410.10105v3,tab:abl2,table
6220124,13,Experiments,2410.10105v3,tab:abl2,table
6220127,14,Experiments,2410.10105v3,tab:abl2,table
6220732,7,Dynamic Magnitude Response of the Momentum Systems,2411.19671v6,tab:acc_orthdox,table
6220642,12,Experiments,2410.19318v1,tab:abl_study,table
6220751,11,Dynamic Magnitude Response of the Momentum Systems,2411.19671v6,tab:acc_unorthdox,table
6220649,0,Implementation Details,2410.19318v1,tab:config_train,table
6220762,12,Dynamic Magnitude Response of the Momentum Systems,2411.19671v6,tab:acc_unorthdox,table
6220658,1,Overhead Analysis,2410.19318v1,tab:time_M,table
6220661,1,Overhead Analysis,2410.19318v1,tab:time_beta,table
6220825,2,Experiments,2411.19671v6,tab:vision_results,table
6220662,1,Overhead Analysis,2410.19318v1,tab:time_h,table
6220832,3,Experiments,2411.19671v6,tab:nlp_results,table
6220665,2,Overhead Analysis,2410.19318v1,tab:overhead_ret,table
6220868,3,Additional Experiments,2411.19671v6,tab:dynamic_sequence,table
6220894,6,Additional Experiments,2411.19671v6,tab:acc_vgg_lowpass,table
6220898,6,Additional Experiments,2411.19671v6,tab:acc_vgg_highpass,table
6220919,11,Additional Experiments,2411.19671v6,tab:dynamic_magnitude,table
6221357,11,Method,2410.10511v1,tab:hyperparams,table
6220965,18,Additional Experiments,2411.19671v6,tab:different_batchsize,table
6221146,6,Introduction,2410.05734v1,tab:1,table
6221148,8,Introduction,2410.05734v1,tab:1,table
6221159,21,Introduction,2410.05734v1,tab:1,table
6221375,5,Experiments,2410.10511v1,tab:model,table
6221393,12,Experiments,2410.10511v1,tab:order_order,table
6221420,16,Experiments,2410.10511v1,tab:mar,table
6221423,16,Experiments,2410.10511v1,tab:mar,table
6221448,2,Appendix,2410.10511v1,tab:randomcrop,table
6221457,20,CAT Pruning: Cluster-Aware Token Pruning,2502.00433v1,tab:note,table
6221500,6,Experiments,2502.00433v1,tab:28,table
6221502,10,Experiments,2502.00433v1,tab:imagent,table
6221564,4,Scaling mutual regularization,2411.01220v2,tab:reconstruction-loss,table
6221570,6,Scaling mutual regularization,2411.01220v2,tab:loss-recovered,table
6221770,63,Experiments,2410.04089v2,tab:imagenet_300,table
6221777,64,Experiments,2410.04089v2,tab:imagenet_300,table
6221781,77,Experiments,2410.04089v2,tab:imagenet_300,table
6221788,78,Experiments,2410.04089v2,tab:imagenet_300,table
6221792,79,Experiments,2410.04089v2,tab:imagenet_300,table
6221798,82,Experiments,2410.04089v2,tab:imagenet_300,table
6221800,83,Experiments,2410.04089v2,tab:imagenet_300,table
6221804,83,Experiments,2410.04089v2,tab:imagenet_300,table
6221808,84,Experiments,2410.04089v2,tab:imagenet_300,table
6221812,117,Experiments,2410.04089v2,tab:vanillanet_train,table
6221813,118,Experiments,2410.04089v2,tab:comnet_with_attention,table
6221823,0, Instances,2410.04089v2,tab:designspace,table
6221827,0,Ablation Study,2410.04089v2,tab:effacm,table
6221830,0,Ablation Study,2410.04089v2,tab:effacm,table
6221833,0,Ablation Study,2410.04089v2,tab:effacm,table
6221835,1,Ablation Study,2410.04089v2,tab:effacm,table
6221838,1,Ablation Study,2410.04089v2,tab:effacm,table
6221842,2,Ablation Study,2410.04089v2,tab:effacm,table
6221941,6,Experimental Results,2403.10348v3,tab:fid,table
6221843,0,The effect of batch sizes of the baseline approaches.,2410.04089v2,tab:imagenet_300,table
6221945,7,Experimental Results,2403.10348v3,tab:2m,table
6221951,13,Experimental Results,2403.10348v3,tab:design,table
6221847,1,The effect of batch sizes of the baseline approaches.,2410.04089v2,tab:eff_batch_size,table
6221960,19,Experimental Results,2403.10348v3,tab:model_size,table
6221851,0,Additional Results,2410.04089v2,tab:additional_detection,table
6221964,20,Experimental Results,2403.10348v3,tab:orthogonality,table
6221863,10,Experiments,2406.18532v1,tab:benchmark_results,table
6221985,2,Background,2410.18798v1,tab:compare,table
6221866,11,Experiments,2406.18532v1,tab:software,table
6221989,9,Background,2410.18798v1,tab:user,table
6221868,11,Experiments,2406.18532v1,tab:writing,table
6222010,17,: Synthesizing Chart Q\&A with CIT,2410.18798v1,tab:stat,table
6222213,6,Experiments,2406.07687v1,tab:random_forgetting_main,table
6222026,6,Experiments,2410.18798v1,tab:main,table
6222041,0,Chart Types and Topics,2410.18798v1,tab:category,table
6222044,0,Chart Types and Topics,2410.18798v1,tab:topics,table
6222046,0,Cost of  Training Data Construction,2410.18798v1,tab:cost,table
6222102,18,The Gap in Multi-modal Contrastive Learning,2405.18570v3,tab:gap_persists,table
6222234,8,Experiments,2406.07687v1,tab:class_wise_main,table
6222136,5,Experiments,2405.18570v3,tab:gap_uniform_vs_default,table
6222242,1,Appendix,2406.07687v1,tab:svhn_random,table
6222145,11,Experiments,2405.18570v3,tab:mscoco_accs,table
6222251,7,Appendix,2406.07687v1,tab:hyperparameters,table
6222152,15,Experiments,2405.18570v3,tab:zs_gap_metrics,table
6222257,8,Appendix,2406.07687v1,tab:appendix_classwise,table
6222156,18,Experiments,2405.18570v3,tab:simat,table
6222274,6,Experiments,2406.19388v4,tab:captioning-main,table
6222160,2,Additional Results,2405.18570v3,tab:gap_uniform_vs_default,table
6222289,11,LVLM-Playground,2503.02358v1,tab:game-ratings,table
6222161,3,Additional Results,2405.18570v3,app:gaps32,table
6222302,25,LVLM-Playground,2503.02358v1,tab:game-ratings,table
6222165,3,Additional Results,2405.18570v3,app:gaps64,table
6222307,4,Experiments,2503.02358v1,tab:perceiving,table
6222170,3,Additional Results,2405.18570v3,app:gaps128,table
6222311,6,Experiments,2503.02358v1,tab:perceiving,table
6222184,17,Additional Results,2405.18570v3,app:zero_shot_accs,table
6222549,13,Experiments,2410.18639v4,TABLE: Upblock Result,table
6222315,8,Experiments,2503.02358v1,tab:rule_following,table
6222552,14,Experiments,2410.18639v4,TABLE: Candidate Training Set,table
6222203,2,Experiments,2406.07687v1,tab:hyperparameters,table
6222318,11,Experiments,2503.02358v1,tab:e2e,table
6222562,17,Experiments,2410.18639v4,cifar-32768,table
6222368,46,Calculation of Ability Ratings,2503.02358v1,tab:normalized-scores,table
6222566,17,Experiments,2410.18639v4,artbench-32768,table
6222372,48,Calculation of Ability Ratings,2503.02358v1,tab:game-ratings,table
6222576,17,Experiments,2410.18639v4,celeba-32768,table
6222376,51,Calculation of Ability Ratings,2503.02358v1,tab:normalized-scores,table
6222645,34,Implementation details,2410.18639v4,TABLE: Normalization Result,table
6222648,34,Implementation details,2410.18639v4,TABLE: Timestep Result,table
6222539,10,Experiments,2410.18639v4,TABLE: Normalization Result,table
6222650,34,Implementation details,2410.18639v4,TABLE: Upblock Result,table
6222543,11,Experiments,2410.18639v4,TABLE: Timestep Result,table
6222654,34,Implementation details,2410.18639v4,TABLE: Candidate Training Set,table
6225004,65,Our Results,2306.04169v3,tab:X_notation_main,table
6222761,0,Experiments,2410.15040v1,5.3,table
6222766,4,Experiments,2410.15040v1,tab1,table
6222769,5,Experiments,2410.15040v1,long_CDR3,table
6223702,2,Experiment Setup,2406.10218v1,tab:SMIA_size,table
6223734,1,Experiments,2406.10218v1,tab:verbatim,table
6223743,1,Experiments,2406.10218v1,tab:verbatimTPR1,table
6223751,5,Experiments,2406.10218v1,tab:verbatim,table
6223753,5,Experiments,2406.10218v1,tab:verbatimTPR1,table
6223760,8,Experiments,2406.10218v1,tab:semantic,table
6223772,0,Missing Results,2406.10218v1,tab:verbatimTPR1,table
6223776,1,Missing Results,2406.10218v1,tab:deduped,table
6223780,3,Missing Results,2406.10218v1,tab:nei_num,table
6223781,0,More Details about Experiment Setup,2406.10218v1,tab:SMIA_size,table
6223793,5,More Details about Experiment Setup,2406.10218v1,tab:SMIA_size,table
6224077,5,Experiments,2405.20202v1,tab: csqa,table
6224145,0,Leveraging Language Representations for Better Recommendation,2407.05441v4,tab:dataset_statistics,table
6224164,9,Leveraging Language Representations for Better Recommendation,2407.05441v4,tab:abl-representation,table
6224167,10,Leveraging Language Representations for Better Recommendation,2407.05441v4,tab:abl-representation,table
6224168,12,Leveraging Language Representations for Better Recommendation,2407.05441v4,tab:abl-rlmrec,table
6224171,13,Leveraging Language Representations for Better Recommendation,2407.05441v4,tab:abl-rlmrec,table
6224177,15,Leveraging Language Representations for Better Recommendation,2407.05441v4,tab:amazon-2023,table
6224187,3,Exploring Potentials of Language Representations for Recommendation,2407.05441v4,tab:zero-shot-llmrank,table
6224688,1,Results,2409.12089v3,tab:ordering_methods,table
6224691,1,Results,2409.12089v3,tab:omniact_performance,table
6224701,18,Results,2409.12089v3,tab:omniact_performance,table
6224766,9,Technical Details,2408.10672v3,tab:bbob,table
6224774,11,Technical Details,2408.10672v3,tab:license,table
6224777,12,Technical Details,2408.10672v3,tab:grid,table
6224833,7,Introduction,2306.04169v3,thm:main,table
6224839,7,Introduction,2306.04169v3,thm:main,table
6223431,2,Noisy Label Correction for Vision Datasets,2405.17490v2,tab:noisy_label,table
6223459,2,Defense Against Adaptive Evasion Adversaries,2405.17490v2,tab:robustness_results,table
6223470,1,Rationality of Inner Product,2405.17490v2,tab:order-consistency,table
6223524,1,Additional Experimental Results and Analysis,2405.17490v2,tab:diff_rate,table
6223527,2,Additional Experimental Results and Analysis,2405.17490v2,tab:dropout,table
6223529,3,Additional Experimental Results and Analysis,2405.17490v2,tab:vit,table
6223534,5,Additional Experimental Results and Analysis,2405.17490v2,tab:computational-complexity,table
6223542,2,Broader Impact and Limitations,2405.17490v2,app:code,table
6224189,5,Exploring Potentials of Language Representations for Recommendation,2407.05441v4,tab:co-training-vs-single,table
6224191,6,Exploring Potentials of Language Representations for Recommendation,2407.05441v4,tab:co-training-on-source,table
6224211,0,Hyperparameter Settings and Implementation Details,2407.05441v4,tab:parameter_baseline,table
6224212,1,Hyperparameter Settings and Implementation Details,2407.05441v4,tab:dataset_tau,table
6224235,12,Method,2410.15698v1,The optimizer time consumption,table
6224241,0,Experiments,2410.15698v1,hyperparameters,table
6224243,0,Experiments,2410.15698v1,computation,table
6224249,10,Experiments,2410.15698v1,Ant-dir compare with diffusion-based models,table
6224275,15,Experiments,2410.15698v1,state and action difference comparison,table
6224350,7,Algorithm,2410.15698v1,Efficiency Analysis of Generation Speed,table
6224351,9,Algorithm,2410.15698v1,The GPU memory consumption,table
6224523,3,Experiments,2502.07466v1,tab:datasets-in-exp1,table
6224542,9,Experiments,2502.07466v1,tab:exp1-overall,table
6224555,13,Experiments,2502.07466v1,tab:exp2,table
6224567,17,Experiments,2502.07466v1,tab:ablation-on-k-main,table
6224574,17,Experiments,2502.07466v1,tab:ablation-on-k-main,table
6224612,31,Appendix,2502.07466v1,tab:datasets-in-exp1,table
6224616,32,Appendix,2502.07466v1,tab:exp2,table
6224620,40,Appendix,2502.07466v1,tab:exp1-overall,table
6224622,40,Appendix,2502.07466v1,tab:exp2,table
6224643,48,Appendix,2502.07466v1,table:ablation-on-k,table
